33178;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.39810;9.21063
33179;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.42623;9.25061
8725;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.47183;9.11729
24668;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.51461;9.13760
39995;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.49567;9.19526
22494;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.51450;9.22495
6427;SERVIZI & GESTIONI ITALIA srl;Q8;45.43394;9.19197
11693;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.46997;9.14444
11701;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50008;9.13087
11708;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.44563;9.16147
11702;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.49525;9.11335
11704;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.48900;9.14090
11695;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.49816;9.13098
11694;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50515;9.10517
11696;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.45601;9.22645
11672;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.44451;9.11799
11664;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.47162;9.12161
11660;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.51233;9.17499
11697;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.48585;9.23976
11674;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.44220;9.14805
11698;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.48375;9.14282
11669;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.46070;9.14896
11661;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.44588;9.15980
11662;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.49668;9.19143
24108;AMBROGIO MORO S.P.A.;Api-Ip;45.51541;9.17249
38982;ENI FUEL S.P.A.;Agip Eni;45.46420;9.18998
37664;ADM SAS DI SQUERI ALBERTO & C.;Agip Eni;45.44485;9.07368
40866;N.G. S.A.S. DI MINNITI CATERINA & C. - SOCIETA' IN ACCOMANDITA SEMPLICE;KEROPETROL;45.48972;9.16950
34514;NEW PONTI SERVICE S.N.C. DI PALESTRI E RENZETTI;Q8;45.44281;9.15612
24445;CHIAPPERINI ANTONIA;Pompe Bianche;45.46790;9.21592
18802;BRITA S.A.S. DI D'AMATO DAVIDE & C.;OIL ONE;45.50514;9.10411
35041;ANDREANO PASQUALE;OIL ONE;45.42052;9.20252
33361;META.WASH SRL;OIL ONE;45.51532;9.22577
34193;GRIMALDI SERGIO;OIL ONE;45.42967;9.19558
29437;OMAR S.N.C. DI EBRAHIM MORSHEDY KHALIL KHALIL & C.;Total Erg;45.44092;9.17232
29436;OMAR SNC DI FONTANA RACHELE & MORSHEDY KHALIL;Esso;45.48219;9.09418
16326;OTTONI S.A.S. DI OTTONI LUCA & C.;Total Erg;45.44763;9.18343
12029;PASULO GIUSEPPE;Agip Eni;45.48623;9.22954
36032;PETROL GREEN S.A.S. DI SILVIA CIOBANU & C.;Esso;45.50477;9.16907
34787;T.E.A. TRASPORTI E AUTORIMESSE DI LUCIO CIMMARUTA & C. S.A.S.;Pompe Bianche;45.49377;9.19870
28932;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.45926;9.15067
29891;MEOLA CHIARA MARIA;Pompe Bianche;45.50035;9.13971
38980;ENI FUEL S.P.A.;Agip Eni;45.46010;9.09909
22003;F.LLI DI LEO S.N.C. DI DI LEO FRANCESCA E DI LEO GIACOMO MARIA;Agip Eni;45.45699;9.17106
7237;CLEAN CAR S.N.C. DI PAINI ARNALDO GIUSEPPE E ZANNI FAUSTO;Q8;45.44970;9.25290
9032;PERLETTI E ZOPPETTI S.N.C. DI PERLETTI BENITO E ZOPPETTI GRAZIA;Q8;45.50521;9.22616
35092;SILMA S.A.S. DI SAVERIO MANOSPERTI & C;Q8;45.43477;9.17431
41548;GREEN FUEL COMPANY S.P.A.;Q8;45.47099;9.25379
20034;RAVASI SIMONE E BOLOGNESI LIDO S.N.C.;Total Erg;45.43776;9.12313
15890;CALOR SYSTEMS S.P.A.;Api-Ip;45.47794;9.19595
15757;GARAGE VELASCA S.R.L.;Retitalia;45.45990;9.19128
37470;ROMOLO S.A.S. DI DRAGHICESCU ION - OPRESCU PETRISOR DORIN & C.;Pompe Bianche;45.44262;9.15938
35521;SABATINO LAURA;Agip Eni;45.46737;9.22556
39504;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;45.51840;9.15434
39503;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;45.41691;9.20526
6791;SMA S.P.A.;Pompe Bianche;45.51983;9.17031
6790;SMA S.P.A.;Pompe Bianche;45.51191;9.13697
12379;SMILEPETROL S.N.C. DI GALLI MARIO E BERTIPAGLIA L.;Api-Ip;45.46578;9.16581
35886;SMILEPETROL S.N.C. DI GALLI MARIO E BERTIPAGLIA L.;Api-Ip;45.47776;9.16087
24598;CASCIO ANDREA ANGELO;Pompe Bianche;45.44967;9.19058
12654;DE SIMONE DOMENICO;Total Erg;45.47070;9.15201
41235;ZAMO' ANDREA MASSIMO;Agip Eni;45.48369;9.17445
13709;CAPRIGLIA ORONZO;Esso;45.45605;9.23010
19181;BRENTAN DANIELA;Esso;45.46725;9.13751
35137;C.R.S. DI COLABRARO STEFANO;Esso;45.45429;9.10655
35072;PIGONI IVAN;Esso;45.48627;9.24426
23424;RAGOSA DOMENICO;Esso;45.50216;9.19880
14205;FERRARA  FRANCO;Total Erg;45.48857;9.18199
19310;ZAMPERLIN ANGELO;Total Erg;45.43861;9.15284
12136;ROMANO POTITO;Esso;45.43745;9.19194
25800;BRUGNONE ROBERTO;Q8;45.48812;9.23693
9010;STAZIONE Q8 DI RICORDI IVAN;Q8;45.47311;9.24492
13234;TORZINI LUCA;Q8;45.46992;9.12466
10830;STAZIONE SERVIZIO DI ALI SAID E C. S.N.C.;Q8;45.45671;9.07196
20379;STAZIONE DI SERVIZIO IOVENE PASQUALINA;Q8;45.51260;9.13671
6064;PIAZZA GIOACCHINO;Tamoil;45.47752;9.21147
23486;CIERRE SNC DI CAPUTO GIOVANNI & C.;Tamoil;45.50043;9.23588
26585;VIRCIGLIO ROBERTO;Tamoil;45.49524;9.14799
12629;TEMPESTA  ANTONIO;Tamoil;45.47794;9.22395
15820;AUTOSERVICE DI GIOVANNI D'ALOIA S.A.S.;Tamoil;45.52591;9.19341
36434;PLANET K  S.R.L. SEMPLIFICATA CON UNICO SOCIO;Tamoil;45.46423;9.14196
26355;DEDAMIANI  GIOVANNI;Tamoil;45.47352;9.22897
18859;TECNISERVICE - S.N.C. DI IERARDI SIMONE & C.;Total Erg;45.51817;9.22660
14132;TOINI ANDREA  S.R.L.;KEROPETROL;45.39868;9.20973
15851;SHEAIB NASHAT;Total Erg;45.46614;9.22688
31221;VIRCIGLIO DAVIDE;Total Erg;45.46191;9.08684
37525;DE SIMONE PASQUALE;Total Erg;45.44920;9.18595
30934;GONELLA IVANO;Total Erg;45.47617;9.13685
9046;BARBIERO GIANCARLO;Total Erg;45.52648;9.17460
10421;ANDREATTA MARCO PAOLO;Total Erg;45.48544;9.13001
14057;DE CANDIA MASSIMILIANO PIETRO;Total Erg;45.49673;9.16959
17795;CARDACI GIOVANNI;Total Erg;45.49534;9.22866
21530;M. E G. S.N.C. DI GRASSO NICOLA E C.;Total Erg;45.49984;9.14263
36428;CALANDRA GIOVANNI;Total Erg;45.43706;9.21126
37103;CHIERICI ROBERTO;Total Erg;45.45476;9.13242
38255;PINTO GIUSEPPE;Total Erg;45.49246;9.14682
39336;RECITA GIANLUCA;Total Erg;45.42438;9.24971
39598;C&MC SNC DI CLAUDIO CORNA E MIRKO CORNA;Total Erg;45.50305;9.16439
37560;DONADEI LEONARDANTONIO;Total Erg;45.44688;9.12637
37559;DONADEI LEONARDANTONIO;Total Erg;45.40050;9.20984
36069;TOTALERG FILLING STATION DI ALEX FAZI;Total Erg;45.44130;9.15006
12588;TRAVI CENTER - S.N.C. DI ANTONIO TRAVISANO & C.;Agip Eni;45.45151;9.21776
6355;URBINATI S.N.C. DI URBINATI ARKADI & C.;Agip Eni;45.44499;9.12138
37696;VEGA CARBURANTI S.P.A.;Vega;45.40905;9.17502
42687;MATTA FRANCESCO;Total Erg;45.48857;9.18201
27071;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50665;9.25330
32264;X3CNG ITALIA S.R.L.;Esso;45.52104;9.14819
4855;ZUCCHI ANTONIO;Esso;45.48689;9.19872
36230;AUTOFFICINA SARLI ROCCO;Esso;45.29249;9.00057
7577;LONATI S.A.S.  DI PAOLA LONATI & C.;Agip Eni;45.54959;8.98087
4666;NUOVA SIDAP  S.R.L.;Esso;45.54817;8.99391
32345;"IP SERVICES S.R.L.";Api-Ip;45.56112;8.97056
11658;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.55001;8.98946
5049;ROSSETTI GIUSEPPE;Total Erg;45.56745;8.99473
7053;AUCHAN S.P.A.;Tamoil;45.55412;8.98775
11327;SCALI ROSSELLA;Agip Eni;45.52894;9.13498
42080;SAPE S.R.L.;SP Energia Siciliana;45.54325;9.14470
39752;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.53384;9.14649
11675;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.52126;9.14974
3550;Nuova Sidap SRL;Esso;45.52990;9.14891
6440;SERVIZI & GESTIONI ITALIA srl;Q8;45.52071;9.15090
36539;DEFENDI CLAUDIO;Total Erg;45.52219;9.15057
30023;DEL GIUDICE BONAVENTURA;Q8;45.53808;9.13085
4984;PROCOGEN S.R.L.;Pompe Bianche;45.35295;9.07073
40078;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.33852;9.08824
36368;T.D.M. S.R.L.;Tamoil;45.39676;9.21036
18981;DALCERRI LINO & C SNC;Agip Eni;45.37619;9.21237
39523;COOP LOMBARDIA SOCIETA' COOPERATIVA;Enercoop;45.36967;9.21335
14368;SUPERCHI VITTORIO;Total Erg;45.36913;9.20403
36441;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.50318;8.91040
33808;SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.;Esso;45.50769;8.88460
34959;T.D.M. S.R.L.;Tamoil;45.36255;8.90974
39823;VAGO STEFANO;Agip Eni;45.56219;9.15472
3560;NUOVA SIDAP  S.R.L.;Total Erg;45.57017;9.19829
39661;CASOLO STEFANO;Agip Eni;45.57794;9.14441
33976;NIGRO SNC DI NIGRO ANTONINO E MAURO;Agip Eni;45.55985;9.17364
28880;GIORDANO ALESSANDRO;OIL ONE;45.55473;9.15406
7118;"S.S.C. SOCIETA' SVILUPPO COMMERCIALE S.R.L." IN SIGLA "S.S.C. S. R.L.;Q8;45.57432;9.17689
4673;NUOVA SIDAP  S.R.L.;Esso;45.57572;9.14693
11678;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.58877;9.17326
11705;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.58373;9.16472
24113;S.M.C. SNC DI AGNANI MASSIMO E STEFANO;Pompe Bianche;45.57421;9.17557
13647;STAZIONE AGIP DI VETRI PAOLO E C. S.A.S.;Agip Eni;45.55884;9.17062
16070;GRILLO VINCENZO;Agip Eni;45.57773;9.15237
16979;F.LLI CERUTI S.N.C. DI ANGELO E ATTILIO CERUTI;Tamoil;45.58368;9.17536
29739;ALEMAC S.N.C. DI ALESSIO MONTRASI & C.;Total Erg;45.56898;9.14899
33560;BERTOLAMI DANIELE;Total Erg;45.56310;9.16737
5416;ENI FUEL S.P.A.;Agip Eni;45.56192;8.95331
32343;CORNAREDO CARBURANTI S.R.L.;Repsol;45.54110;8.95170
10476;GUERRA SAVERIO;Agip Eni;45.54328;8.95649
10095;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.54658;8.93291
32281;"IP SERVICES S.R.L.";Api-Ip;45.56402;8.95568
17785;SUSANI MARCO;Esso;45.56241;8.95387
14146;TOINI ANDREA  S.R.L.;KEROPETROL;45.56922;8.94379
16419;MANTOVANI STEFANO;Agip Eni;45.41846;9.38885
11667;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.41698;9.40608
36810;HASSANEIN IBRAHIM S.A.S. DI IBRAHIM WALID & C.;Esso;45.41820;9.39258
32711;ENERGY FUEL S.R.L.;Agip Eni;45.50661;9.07645
5440;ENI FUEL S.P.A.;Agip Eni;45.50747;9.09576
4670;NUOVA SIDAP  S.R.L.;Esso;45.51570;9.07604
3816;DUE VELE S.N.C. DI LIGUORI FRANCO E C.;Q8;45.51361;9.06978
27792;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50698;9.08890
37260;ENERGY RETE S.R.L.;Energy Rete;45.43183;9.31734
5445;ENI FUEL S.P.A.;Agip Eni;45.43221;9.28868
6894;B & B S.A.S. DI BIANCHI BARBARA;Q8;45.42658;9.30504
6309;GIOCA S.N.C. DI CAPUTO GIOVANNI & C.;Tamoil;45.42383;9.29315
14598;AUTOMARKET DI FUMAGALLI & BRAMBILLA S.N.C.;Agip Eni;45.55290;9.38745
11711;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.54916;9.38916
6443;SERVIZI & GESTIONI ITALIA srl;Q8;45.54390;9.39170
11654;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.55137;9.38389
39529;PERRONE ROBERTO;Total Erg;45.54664;9.39303
9495;LOMBARDI SALVATORE;Esso;45.53970;9.39208
16547;CENTOFANTI FABRIZIO;Total Erg;45.37332;9.18862
12081;PNEUSCARS 2 S.A.S. DI TERRANE FABIO & C.;Agip Eni;45.50139;9.33136
40107;DEDA CARBURANTI S.N.C. DI DEDAMIANI VITO & C.;Api-Ip;45.50369;9.33078
24841;CALOR SYSTEMS S.P.A.;Api-Ip;45.48678;9.33035
22338;VINPE SERVIZI S.P.A.;Retitalia;45.50699;9.33165
8940;ORLANDI RENZO;Tamoil;45.54459;9.00224
6831;SERVIZI & GESTIONI ITALIA srl;Q8;45.53945;9.01079
17267;SPADA STEFANO E RIVOLTA MARIO E C. S.N.C.;Total Erg;45.56502;9.49881
6100;AMBRO & GIO CARBURANTI S.N.C. DI GIOVANNI CHIAPPARINI E AMBROSINI ANDREA;Pompe Bianche;45.52349;9.46388
35216;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.51968;9.44932
14135;M M CAR GLOBAL ASSISTANCE DI MOTTA MAURO;Tamoil;45.51382;9.00615
19095;AUTORIPARAZIONI RIZZI DI RINALDO RIZZI E C. - S.N.C.;OIL ONE;45.51522;9.00614
4811;GALLI MARIO;Total Erg;45.51129;9.01356
6182;A.M.G. S.N.C. DI ANDREA DUO',  MAURO TURCONI E GIORGIO MARINI;Agip Eni;45.61237;8.95907
34589;DISTRIBUTORE TAMOIL DI CARNOVALI CRISTIAN;Tamoil;45.62786;8.93875
28622;SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.;Esso;45.61403;8.94924
7052;AUCHAN S.P.A.;Auchan;45.60982;8.96035
11118;VELE S.A.S. DI VERDUCI ANTONINO & CC;Agip Eni;45.61119;8.94002
22058;DE CAPRARIS PASQUALE;Pompe Bianche;45.54795;9.03518
4289;CASOLO ALESSANDRO;Agip Eni;45.53173;9.04349
36375;STEFANO CLAUDIO;Agip Eni;45.52623;9.03947
12584;RHOCAR S.N.C. DI RE MARIATERESA E PIANU GIUSEPPE;Agip Eni;45.52916;9.05719
10515;ET CAR SERVICE DI SAMMARCO EMILIANO;Api-Ip;45.51545;9.04582
4665;NUOVA SIDAP  S.R.L.;Esso;45.52959;9.06159
27031;"IP SERVICES S.R.L.";Api-Ip;45.54746;9.03129
23101;"IP SERVICES S.R.L.";Api-Ip;45.54067;9.02471
11712;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.53643;9.02169
3928;GE.MAR. SRL;Q8;45.50970;9.04006
36451;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.53643;9.03674
11686;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.54030;9.02422
14068;ROYAL GAS S.R.L.;Api-Ip;45.51556;9.04575
19256;R.D.S. MULTI SERVICES S.A.S. DI DOMENICA PANGALLO & C.;Api-Ip;45.53330;9.03211
24279;GHULAM PAK DI ANWAR SAEED & C. S.A.S.;Total Erg;45.54109;9.01923
11975;CERIANI PIERANGELO;Total Erg;45.53383;9.02984
25584;OFFICINA RIPARAZIONI CARDANI DI CARDANI PIETRO;Api-Ip;45.52870;8.77134
25186;"IP SERVICES S.R.L.";Api-Ip;45.35625;9.02269
15919;MIRA S.N.C. DI DELLI SANTI ANTONIO & C.;Agip Eni;45.38567;9.15089
13951;TRAINA ORAZIO E C. SNC;Esso;45.38546;9.15136
34055;COSTA E GRANATA S.A.S. DI COSTA FERRUCCIO &C.;Pompe Bianche;45.38532;9.14575
18096;CONCET S.N.C. DI ELENA PRENCIPE;Api-Ip;45.38600;9.14834
35373;B.S.B. S.A.S. DI SCHETTINO SALVATORE E C.;Q8;45.38385;9.16547
7295;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.39122;9.17844
30183;"IP SERVICES S.R.L.";Api-Ip;45.37833;9.16926
35905;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.39876;9.17316
40479;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;45.39126;9.18919
8726;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.38313;9.16893
17549;PUCCI PIETRO E VITANGELO & C. S.N.C.;Agip Eni;45.38220;9.16100
26297;MARRANO GAETANO;Total Erg;45.38286;9.17587
25856;COMIZZOLI FABRIZIO;Agip Eni;45.18185;9.49414
15331;MALABARBA VALERIO;Agip Eni;45.18660;9.47296
29300;CERABINO MICHELE;Tamoil;45.40790;9.26261
15354;SATARIANO PAOLO;Agip Eni;45.42717;9.27214
35428;RISTORAUTO S.R.L.;Agip Eni;45.42071;9.25748
15900;BONFATTI SABBIONI VITTORIO E C. SNC;Total Erg;45.41221;9.27412
38981;ENI FUEL S.P.A.;Agip Eni;45.42071;9.25758
24709;LAMPUGNANI FEDERICO MARIA;Esso;45.57111;8.90120
36333;CECERE GERARDINO;Q8;45.39808;9.26363
7741;DI FEDE S.A.S. DI DI FEDE GIANCARLO;Agip Eni;45.39243;9.25745
36312;GIORDANO FRANCESCO;Pompe Bianche;45.40617;9.28518
15949;KE.RO IMPIANTI S.R.L.;KEROPETROL;45.39796;9.28449
10795;MIGLIOR GAS S.R.L.;Ies;45.36410;9.31739
34603;SEVEN POINT DI RIZZA ROBERTO;Q8;45.40022;9.28084
35427;RISTORAUTO S.R.L.;Agip Eni;45.38270;9.25131
36103;PLUSPETROL SRL;Agip Eni;45.38347;9.25094
11706;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.37930;9.30830
6179;STAZIONE DI SERVIZIO AGIP DI VENEZIA F. & C. S.A.S.;Agip Eni;45.38347;9.29822
18499;CALANDRA GIOVANNI;Total Erg;45.35962;9.31069
31161;SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.;Esso;45.39794;9.25336
7399;COBIDO CAR SERVICE DI DOLCE ANTONINO & C. S.N.C.;Agip Eni;45.59147;8.93579
10291;GAS CINQUE MULINI DI ROSSINI GIUSEPPE E C. S.N.C.;Pompe Bianche;45.58413;8.93046
42636;LEFTY PETROL S.R.L.;Q8;45.32238;9.37591
3774;GI & GI Petrol S.R.l.;Q8;45.32048;9.37646
14271;MASSIMO GIGLIOTTI;Api-Ip;45.48146;8.91082
6435;SERVIZI & GESTIONI ITALIA srl;Q8;45.48292;8.97617
16149;PUNTO VIP S.N.C. DI GELMI STEFANO E DE SOUZA LEITE ELZANIR;Api-Ip;45.49233;9.27474
16098;DEDA CARBURANTI S.N.C. DI DEDAMIANI VITO & C.;Api-Ip;45.49656;9.28997
24575;SERELLA S.N.C. DI IVO ROSSI E FLAVIO ROSSI;Agip Eni;45.47777;9.30114
37115;D.M. GESTIONI S.A.S. DI MAURIZIO DURELLI & C.;Agip Eni;45.47742;9.26951
37831;PETROL LINATE S.A.S. DI SQUERI ALBERTO & C.;Agip Eni;45.46208;9.27615
42723;LAFIORE ENERGIA S.R.L.;Pompe Bianche;45.48568;9.27550
11671;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50178;9.28683
8322;CIERRE SNC DI CAPUTO GIOVANNI & C.;Tamoil;45.49005;9.26156
31916;VEGA CARBURANTI S.P.A.;Vega;45.48667;9.26387
24399;SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.;Esso;45.58245;9.12932
24400;SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.;Esso;45.57548;9.11631
38484;LEVAGGI ROBERTO;Agip Eni;45.53492;9.21741
7357;GOBBI PAOLO;Esso;45.52457;9.24128
31812;G.T. CARBURANTI  DI  GIULIANI TOMMASO MARCO;Esso;45.52597;9.22847
12374;F.LLI PUPPIO SNC DI PUPPIO PASQUALE E C.;Agip Eni;45.54694;9.24359
18149;ORLANDI & ALTOMONTE SNC DI ORLANDI D ANIELE & C.;Esso;45.52207;9.24116
33287;ORAZI ORFEO;Q8;45.52660;9.25813
36302;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.53062;9.25206
24145;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.54836;9.24428
35476;PETROLCARB S.R.L.;KEROPETROL;45.54199;9.23440
6445;SERVIZI & GESTIONI ITALIA srl;Q8;45.53663;9.22622
11656;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.54887;9.23625
11684;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.52825;9.25478
11700;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.52596;9.24130
26376;ROBERTO DIMUNNO;Total Erg;45.53896;9.22765
26841;SOLAZZO  ANGELO;Total Erg;45.53757;9.23474
4272;TUFO CARMINE  S.N.C. DI TUFO CARMINE E C.;Agip Eni;45.52645;9.23361
26761;ENA SERVICE S.A.S. DI MANGIAMELI PARIDE FRANCESCO E C.;Esso;45.42873;9.38161
36394;A & G S.N.C. DI NAPOLI ALESSANDRO E C.;Esso;45.43387;9.37905
14310;LAPA S.A.S. DI FIORIELLO PASQUALE E C.;Agip Eni;45.43492;9.38053
32712;ENERGY FUEL S.R.L.;Agip Eni;45.49646;9.05753
22039;PRINELLI SANTINA;Esso;45.48955;9.04965
12173;METANO PER AUTO SETTIMO MILANESE M.A.S. SRL;Pompe Bianche;45.48784;9.04253
4677;NUOVA SIDAP  S.R.L.;Esso;45.48882;9.05747
24383;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.49012;9.04136
7289;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.49626;9.05814
16374;VUOTTI ANTONIO;Total Erg;45.46439;9.06556
9344;STAFU SNC DI STRAIANO STEPHEN GENNARO E FURNARI TINDARO;Q8;45.61828;9.08177
18067;F.LLI PANDOLFO S.N.C. DI PANDOLFO LEOPOLDO E GIANNI;Agip Eni;45.61864;9.09231
11659;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.62057;9.10853
11665;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.61764;9.06442
25413;ARTICO & PALAZZI S.N.C. DI ARTICO NICHOLAS;Tamoil;45.60925;9.09318
7178;"F.LLI BALCONI DI E. E  G. BALCONI S.N.C.";Api-Ip;45.58155;9.47958
41220;METTA GERARDO;Agip Eni;45.41857;9.07280
13306;C.P.F. S.N.C. DI CIULLA PIETRO E FRANCESCO;Tamoil;45.42432;9.06123
13219;FC FRATELLI CESAREO SNC DI ANTONIO E MATTEO CESAREO;Total Erg;45.42952;9.06649
24775;"IP SERVICES S.R.L.";Api-Ip;45.41918;9.07297
35904;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.41819;9.05185
11677;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.42441;9.06793
33656;CARLI ROBERTO;Agip Eni;45.61067;9.51156
33833;QUICK SERVICE S.R.L.;Agip Eni;45.61733;9.48825
22937;PAGANELLI MARCO;Esso;45.60670;9.52134
15814;AUTOSERVICE DI GIOVANNI D'ALOIA S.A.S.;Tamoil;45.61489;9.49518
37035;TRE ERRE S.A.S. DI RADAELLI EMANUELE E RADAELLI GIUSEPPE E C.;Total Erg;45.59581;9.51431
40786;M.B. CARBURANTI DI BEQJA MIMOZA;Agip Eni;45.48076;9.44674
11670;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.48188;9.46587
9743;CORRADI STEFANO;Pompe Bianche;45.53658;8.73596
9744;CORRADI STEFANO;Total Erg;45.52067;8.72691
31555;"GAVAZZI MARCO";Esso;45.57987;8.77850
35422;AUTO BENZ DI MELILLO DANIELE;Total Erg;45.59693;8.78582
17510;GIO & ARI S.N.C. DI GUGLIELMETTI LORENZO & C.;Total Erg;45.52501;8.99237
41195;STAZIONE IP GRUPPO API DI JAMILE LIMA DO VALE;Api-Ip;45.57256;9.51888
21484;GALLI CRISTIANO;Api-Ip;45.50236;9.38590
16905;PREMOLI MAURIZIO;Total Erg;45.48370;9.38286
12143;VINPE SERVIZI S.P.A.;Agip Eni;45.50569;9.37816
11707;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.50462;9.37251
10058;DE NIGRIS ANTONIO;Pompe Bianche;45.56317;8.88967
30060;T.D.M. S.R.L.;Tamoil;45.51230;9.27057
4320;AUCHAN S.P.A.;Auchan;45.50976;9.30171
40895;SACCHETTO DANIELE;Total Erg;45.51182;9.28479
7359;GIRIMONTI ANTONIO;Q8;45.47994;8.94079
14881;GPS DI PETROCELLI GIOVANNI;Q8;45.48513;8.96024
36997;ORO NERO S.A.S. DI AYMARILIS SIMES PIEDRA;Pompe Bianche;45.36280;9.33624
27543;PETROL SERVICE S.N.C. DI CARMEN RODICA ALEXE;Api-Ip;45.36788;9.33653
34365;T.D.M. S.R.L.;Tamoil;45.38153;9.09526
33800;MARAZZINA PAOLO;Api-Ip;45.36967;9.10552
11655;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;45.36191;9.13239
12661;ROSA STEFANO & C. S.N.C. DI ROSA STEFANO;Total Erg;45.16903;10.43137
42072;BIAGI F.LLI SNC DI BIAGI CESARE E BIAGI NATALE;Pompe Bianche;45.23280;10.41700
24715;GANDELLINI FRANCO;Agip Eni;45.21550;10.41968
38144;CARMINATI LUCIANO;Agip Eni;45.22336;10.41629
5701;PETROL TOBER S.R.L.;Api-Ip;45.20849;10.38797
16986;CONFETTA GIOVANNA;Agip Eni;45.08074;10.91529
34953;ENERGY RETE S.R.L.;Energy Rete;45.08828;10.85945
37195;D'ELIA ALESSANDRO;Agip Eni;45.08830;10.87017
14246;GIRELLI VITTORIO E ROBERTO S.N.C.;Esso;45.10725;10.82700
42420;SARNI S.R.L.;Sarni Oil;45.05952;10.84045
32828;PAVEDE S.A.S. DI VERSIENTI EMANUELA & C.;Tamoil;45.08620;10.87751
15823;KEROPETROL S.P.A.;KEROPETROL;45.18121;10.90140
39438;T.D.M. S.R.L.;Tamoil;45.12600;10.78272
39026;CARBURANTI 3.0 S.R.L.;Enercoop;45.11264;10.78421
15753;BIGHINATI CATERINA;Repsol;45.10966;10.78090
35450;OIL GLOBAL EUROPA S.A.S. DI CARAVAGGI MARINA & C.;Esso;45.05371;10.75460
