14372;7.6587260;45.0475646
31599;11.9553876;45.3996865
14116;9.1676500;45.7104200
27565;14.8390530;40.9685900
21264;11.3967655;44.4737214
7064;7.6474770;45.1148100
40299;12.4184820;45.8561490
4404;11.2459132;46.0010443
24790;12.4218355;41.8841121
14560;11.2226701;43.8202818
10404;9.9344513;45.8843891
5842;11.8145547;45.4708853
10144;9.1287050;45.0232610
33634;7.6135059;45.0315530
4612;9.4177052;45.5772074
14881;8.9596190;45.4851080
11830;11.7820340;45.0324565
34174;9.1113870;39.2335950
33695;8.2811160;44.9074300
25965;10.9938196;45.4283350
34787;9.1986669;45.4937284
31384;9.2506380;45.4514980
13303;11.1218820;44.7303750
25356;9.1573830;45.1981950
40622;11.2675362;44.4795116
8612;11.2713150;44.5289280
37632;8.4442033;45.1474841
12662;8.9823539;44.9158352
11246;8.4932517;44.8607812
36678;8.7880110;44.7876530
32172;8.5711380;44.7855740
7916;8.2784540;45.0604417
39366;8.0264570;44.7097880
19710;8.0642438;44.7024145
13987;7.8286760;44.5434250
37889;7.3629430;44.6284890
5028;7.8239340;44.3984750
10438;7.6801190;44.7741130
18666;8.0598796;44.5574662
8317;7.5347117;44.2427549
34553;8.0607080;45.1559930
11859;7.4320630;45.0836690
40555;7.6726770;44.8908670
37334;8.0520804;45.1516644
39401;7.6688810;44.9486380
4603;7.8319900;44.9320750
11868;7.4987700;45.0832440
11880;7.7571310;45.0964540
11883;7.6713930;45.0315340
11852;7.6495617;45.0782473
11864;7.6607700;45.1115770
11851;7.6469830;45.0575090
11887;7.7706810;45.1849480
40098;9.4120007;45.8554110
40438;9.3895500;45.8647340
13462;9.4128558;45.6903103
11618;9.4105890;45.7014480
19690;9.6088850;45.7361260
11481;9.6211692;45.7395700
10481;9.7183349;45.7242210
13659;10.0325775;45.3685002
13858;9.0716282;45.8321006
7430;9.8586680;45.2937000
32298;9.6024262;45.4639109
11639;9.3353772;45.6338882
37789;9.1298921;45.6314929
11703;9.0781990;45.5906440
11689;9.0746800;45.5674250
11682;9.4239040;45.5070010
11654;9.3838886;45.5513903
19095;9.0061230;45.5152040
11655;9.1323960;45.3618520
37471;8.9160060;45.1973710
11791;8.7485802;45.2419199
11792;8.7918730;45.2800810
11789;8.8760200;45.3258720
15131;10.2406740;46.2404290
40256;8.9491884;44.5676467
11599;8.9934081;44.3985570
8704;9.3636603;44.2983343
11603;9.2140350;44.3535423
11616;8.0778260;43.9125020
11840;9.8467540;44.1212750
32592;12.0331351;46.2864648
11505;12.2839299;46.1813109
11757;11.8404200;45.3781060
11755;11.7840120;45.4271430
11829;12.0547490;45.0441000
34048;11.3114550;45.0169670
38180;11.9349274;45.6625476
12269;12.2261850;45.8322230
11940;12.6441176;45.5095757
12906;12.1194525;45.4918465
7271;11.0016810;45.3317390
27775;11.0308640;45.3933650
36857;11.1824140;45.2452300
11955;10.8200000;45.4433333
11961;10.9193050;45.4310370
10475;10.9557125;45.4457786
7285;11.4940553;45.6015381
11610;13.6069700;45.9344680
14884;13.0648012;46.3726072
8849;12.7968190;46.4152720
16412;12.9732660;45.9504040
11907;13.1926970;46.0433840
7268;13.0314910;45.7941080
11909;13.0175193;46.4027055
38540;13.2725780;46.0746230
11914;13.2470230;46.0376640
9824;12.8357172;45.9566115
11775;12.6647690;45.9507170
30161;12.6506280;45.9390190
11773;12.6399480;45.9659700
29551;12.6831790;45.9476440
24883;12.4973751;45.9386935
32103;11.5457862;44.5377411
40141;11.7227771;44.3501286
21332;11.3247122;44.2660487
4127;11.3525097;44.4403298
5163;12.1771030;44.8242314
37785;11.5844982;44.8473272
14543;12.1765150;44.0508300
24200;12.3987996;44.1962361
11592;12.0617810;44.2131100
40873;10.8818880;44.7735080
11719;11.0443310;44.5981043
17253;10.2096690;44.8254500
4800;11.7746503;44.2221907
11798;10.6484972;44.6862554
11799;10.6839020;44.5992410
11824;12.5483230;44.0693760
11467;11.8854610;43.4537310
11466;11.8485134;43.4628803
33824;11.8891380;43.4691170
40312;11.7849942;43.5082021
26779;12.1546892;43.5657996
11583;11.5252605;43.8885852
30603;10.8980011;43.7203773
11584;10.9387780;43.7199240
17850;11.3075980;43.8312560
11580;11.4617010;43.6265860
35582;11.2870680;43.7747040
11588;11.2267080;43.8153650
34186;11.2237867;43.7727016
11589;11.2281240;43.7721160
25361;11.3095940;43.9445000
27946;10.3249280;43.5421790
11635;10.3078705;43.9361708
11636;10.4943570;43.8345890
28233;10.4984362;43.8596347
11632;10.2281224;43.9499839
11726;9.9686299;44.2046970
10241;10.0402611;44.0531854
29505;9.9266577;44.3112258
11766;10.6175240;43.7199160
30610;10.7196420;43.8800260
11832;11.4834751;43.1367443
11778;11.0812140;43.8877180
9159;12.4186792;41.8960035
11812;12.5370813;41.9436785
11809;12.4075293;41.9825381
11817;12.4350532;41.8505872
33270;12.4644130;41.8218420
13480;12.4196420;41.9424860
34868;12.4511090;41.8531250
11811;12.5372960;41.9435160
3696;12.3892980;41.9591100
33941;12.4232200;41.9250190
13844;14.7789020;41.1112360
11740;14.4796960;40.7200380
35435;14.2172100;40.8822310
11733;14.4926140;40.8394190
40789;14.5133900;40.7288890
11728;14.5057834;40.7093447
29146;11.2765220;44.5170920
7265;7.5289070;44.9962010
30726;9.9363600;45.8874740
39981;7.5840690;45.0283720
10812;11.3987320;45.5847790
38976;10.7123740;44.6195500
14567;10.8815968;44.6569083
29290;11.6435320;45.7405090
11504;11.8899340;46.0186380
6485;12.5838775;45.7823264
33813;7.4320950;44.9689500
35526;7.6449136;45.0236688
36526;8.6873750;44.8896420
36645;14.8354480;40.6443240
38129;9.0384760;45.2532890
18942;11.8836360;44.8122440
12605;11.5293360;45.6402530
4353;12.2590261;45.7029942
23479;12.1176320;45.4913360
33934;7.5923840;45.0424740
12145;10.5975877;44.7104274
7683;9.2586850;45.0809490
4968;8.8405808;44.8937776
9667;11.9358360;44.4193480
38003;9.9232720;44.9948740
7833;9.2775088;45.0755275
13892;9.6627920;45.0547460
40818;10.5353420;43.8884370
10635;10.4880638;43.8615452
28089;10.5242970;43.8588820
23556;10.8488490;45.8939210
13227;11.7538889;45.2472222
39323;8.7759760;45.4160471
31401;10.6987747;43.8855577
38236;10.4944380;43.8244770
35322;8.8461290;44.7422940
31777;7.7300154;45.0810238
36943;10.9366750;44.6420940
23306;12.4666883;41.8671396
15759;10.4980480;43.8321700
39745;12.8183790;45.8053980
39781;12.8180680;45.8037570
16800;10.4402460;43.8565410
12893;10.5161900;44.6866360
40599;7.6326600;45.0684750
34775;11.0684070;44.8744280
30829;7.7248336;45.0973748
17080;18.1270210;39.9826610
24630;11.1150508;42.7755925
33072;12.3364873;45.9060531
39642;14.8319400;40.9372070
24977;12.5821350;44.0462900
39656;12.3602780;45.9569440
7113;11.1668044;43.8540403
38827;8.0317140;45.0396580
15073;11.9374461;45.6590429
41109;11.9239430;45.5475510
3893;12.4084058;44.1169984
26335;11.1011679;46.1961247
37697;7.4517140;45.0268560
37955;11.2266945;43.7440458
3599;12.2886800;46.2012500
25611;11.8452967;45.4478672
36360;7.7647910;45.3432820
37773;12.0405139;44.5083523
35897;15.0583931;37.5092925
28878;12.0915998;45.3544872
40091;12.0819250;45.3361060
30034;18.0322340;39.9502960
39686;10.5562360;43.8329360
26743;10.2396870;45.4816640
24863;9.8425700;45.2890260
36909;7.5883450;45.0524190
32959;11.3955560;45.2000000
26381;7.5731480;44.9968800
17914;14.0496040;42.4447890
29084;11.4305044;46.8896143
32800;10.8463705;45.3649500
11370;11.0219075;44.5156866
33410;14.1840760;40.8206869
13395;12.0565211;45.0959246
35313;11.9974934;45.3228582
18659;12.0309400;45.2890800
13378;10.2398837;44.1620011
37866;11.3168278;43.7687639
6868;9.3109719;45.6148101
28478;11.8784720;45.4240640
15861;10.4115999;44.1293357
20386;12.2323080;45.6930220
6642;12.4407916;41.8793665
20864;7.5347422;44.3851952
38514;7.5390670;44.3887920
27166;12.1991910;45.0012920
15093;10.3043031;44.1960291
33817;10.4107692;44.1295919
29818;10.6487774;43.9183528
30002;14.5623730;42.2007660
14175;11.8682598;45.7121426
4183;11.4999780;45.5302770
38868;8.6153840;44.8863280
41249;8.6063889;44.9033333
18604;7.3361360;45.1049620
39463;12.7047137;45.9615862
12257;12.0252870;45.4164370
32149;12.2643340;45.5714900
30412;11.5481200;44.9395180
5032;10.5589400;43.8472910
34563;14.7004067;36.9280584
31174;10.6823509;43.8091640
28611;10.4601020;44.6371480
5540;10.6418560;44.7201340
16426;11.1584310;44.1426480
6917;11.0844392;43.8991585
30854;12.3774086;41.9186889
20131;12.3861315;41.9145670
39386;12.4788407;41.8658360
38133;10.1949456;43.9573135
39499;12.4733750;41.8200000
30052;10.2877060;43.8345100
22401;10.1792620;43.9640250
6041;10.2073597;43.9817723
29243;7.7080246;44.5463570
18818;12.0686952;44.2404912
35549;11.8220134;43.1205396
15383;11.7719360;43.1790820
35107;13.1190521;46.2680481
36988;13.5602019;45.7922288
22619;11.7505167;45.4894354
9367;11.7611650;43.2120730
34184;8.5973600;45.1811370
12112;9.4023550;45.8512870
22590;14.5122420;40.7214740
27269;14.5141790;40.7312180
8107;12.1012690;45.4883200
39245;8.1625367;44.9319365
34587;11.5427870;44.4187592
5261;10.9586976;45.4273278
31540;12.5498680;45.6225820
39519;13.1205500;45.9387000
32403;13.0784460;45.9401650
5255;10.7112810;45.4478610
20766;10.8592130;45.4691598
33802;9.1558010;45.4023900
13744;8.8529740;45.2971390
10028;9.9307180;44.3316110
13383;7.8738930;45.3082360
18012;7.7088300;44.8713780
4390;14.5359640;41.4901600
28731;16.2122150;39.3793590
6888;10.6021290;43.7038240
12990;12.7570580;43.2568930
4005;12.3573321;43.0923269
15276;12.3735151;43.2919504
40232;7.6244530;45.0823730
25733;9.5157960;45.6580950
12915;9.3767195;45.5226041
38981;9.2576390;45.4207480
22161;11.1362580;45.0891430
37291;9.8708093;44.4146025
4742;12.6703260;41.5757500
19797;14.8178320;41.1830950
16638;14.4160279;40.6286471
23326;12.5007780;41.7858800
14481;12.1614610;45.2345810
4961;12.0318960;45.0612980
31543;12.1075770;45.4287010
4007;12.8789288;45.7752178
22616;12.1990910;45.4695190
39760;11.4552800;45.7665390
18984;10.9407719;45.4943173
4006;11.5523922;45.5651455
27008;10.8963400;45.4479415
21857;9.2120260;45.2803490
37350;12.0468644;44.4019362
23010;11.9108248;45.7580362
21106;7.6264750;45.1944070
4846;14.1167702;42.3397200
23441;10.8186580;45.1643230
33496;14.2715010;40.9495310
30116;7.6510300;44.9040400
35701;14.7554648;41.1773054
13544;11.0079570;43.5777330
9330;10.6890412;43.5676715
34413;10.6294440;43.6286980
37669;10.6267833;43.6457725
31411;8.6575430;45.4698900
38404;7.5751498;44.1998270
12937;8.9006160;45.7104610
13674;9.2069510;45.4613500
37670;9.1318110;39.5292890
26331;12.1226092;45.9477758
33515;15.0838510;37.5685410
9692;13.0541240;37.7982860
13672;12.2186166;44.1437572
30592;10.0716310;44.9526110
23352;12.9936080;45.7978400
20852;8.7613279;38.9625585
22943;9.2922880;45.5465150
25922;11.7841027;43.1724890
10677;11.8857120;45.1920940
19201;10.6882810;43.6899240
39385;11.3117180;43.9501540
14370;11.2810986;43.7696811
9352;11.2289089;43.7460672
28539;12.2929456;45.7400215
38584;9.1882720;45.6869810
25975;8.3702090;44.7712490
38079;9.2239144;45.6238838
39495;10.7951299;45.6032143
11631;12.6309190;41.5918880
23717;12.6544496;41.5961696
5257;10.7930260;45.4787880
32584;7.7205000;45.0973400
21281;12.4206550;46.1262070
32209;14.1202095;40.8384643
37625;12.9147560;45.7213580
31688;13.3439680;38.1391940
21417;11.8032860;45.0378540
38911;11.8083660;45.0275870
37338;12.5414372;41.8661971
37288;11.2311889;44.1166403
33381;11.0364289;43.9194149
24387;11.4874807;43.5253805
10289;14.1303169;40.8643490
25678;10.3245149;43.5662743
40678;14.4874800;40.7753820
23449;12.4589200;45.5599644
4805;18.1671525;40.2185806
33245;12.3515780;42.4161700
37941;14.1681656;42.4983658
31216;14.1152192;42.4816679
40831;14.1456727;42.5198009
33336;14.1920360;42.4816063
38204;10.8518210;45.5030300
36212;11.0229346;44.5263000
11366;11.0104355;44.5449144
29412;10.9678238;44.4553190
29499;10.9783880;44.4248062
36000;11.0157890;44.4665542
27366;11.5043502;43.0524459
34824;16.9296956;40.9596784
39342;12.4672959;43.0882789
12433;10.8295150;45.1624320
18374;14.2016674;42.4696016
5497;13.2978753;38.1887292
10160;13.3401540;45.8143730
17693;13.4061100;45.7934010
27013;13.9972705;42.6999170
23802;13.2128620;45.8479490
40343;13.2184125;46.0147418
30322;13.3017180;46.0331350
5077;13.3012190;46.0787940
40741;7.3372169;44.8497791
31364;7.5650429;44.3946926
21618;14.4324113;40.7603644
29853;12.8792810;41.4727980
22338;9.3315340;45.5067680
38535;7.6849790;44.6502990
17761;12.4693588;41.8301898
17512;8.9845662;44.4039522
24487;10.6958540;44.7397420
11387;11.8638402;45.3224768
22292;10.8043940;45.5763770
38518;10.9486910;45.4376820
33852;10.2384590;44.7376230
39136;12.2858579;45.2007771
18950;12.2890784;45.1972460
10402;9.0985044;45.7648199
36257;8.8719265;45.3205570
24400;9.1162760;45.5754430
19257;10.4298361;45.3944036
4067;11.4053320;45.6713290
29511;9.7284150;45.5878330
35262;14.1777950;40.9395170
18237;10.3344230;43.5744920
35232;16.6969010;41.0953340
38369;16.6628800;41.1885210
19362;12.4432800;45.8661670
27039;11.3599354;44.5681840
13076;11.2768780;44.8374570
40784;10.9694289;44.5998320
40718;11.5083333;45.5130556
27749;11.4049214;44.3266039
27326;10.1525059;45.4936001
6297;14.1763338;42.4542973
11827;11.7854958;45.0865662
35796;12.5202243;41.9233792
37467;12.4712449;41.8763137
11826;12.2465032;45.0726792
14467;12.2742528;45.1681590
23637;11.1821647;46.2503653
32405;14.7645974;36.8525010
30040;16.0628709;40.7623772
40188;16.4166719;40.8112115
38127;15.0767526;37.5590659
23327;12.4140197;41.9489155
11508;11.8927716;46.3625698
7579;11.0337460;46.3696864
26143;10.1476791;46.0098260
22760;10.8286843;45.3436155
13249;10.1016621;45.9774921
34090;11.1212079;43.8053264
39144;11.4687719;45.6899975
20937;14.4598222;41.6577300
28285;12.3994852;41.8550375
28557;15.0655045;37.5166821
15366;11.0154303;43.0783909
31791;12.5706931;41.9435421
17715;13.6422608;37.3612844
38757;10.0535725;45.5362241
30277;15.8487604;41.5980204
35911;9.6528095;45.6531078
11928;8.9109341;45.6305783
30426;10.5017148;45.6290022
38064;10.3131427;44.8146673
32284;15.3527443;41.5023019
12022;8.7474445;44.4286716
20757;6.8317802;45.0313032
5367;13.5977338;41.7090295
31970;12.5348158;38.0052764
18901;14.6215621;40.7470066
36396;15.2043616;37.7372962
38269;8.9584133;44.4545386
39310;14.7835181;41.5650085
33869;13.7902933;42.2723472
34195;15.2868614;37.8532764
37939;12.8350545;42.4541859
17938;13.3626973;42.3588609
33576;14.0258652;40.7632473
27158;15.6864320;40.5934957
37300;12.4801808;41.8466807
29604;11.4014280;45.2850303
40854;11.3708972;44.6322750
40170;15.1274674;41.4781441
12970;11.3471622;44.6428386
35273;13.2843260;46.0296771
36356;11.7824931;45.0409461
34152;11.8708388;43.5775318
41084;10.8976947;45.2972364
13032;11.4773139;45.1887701
24660;11.0204162;43.7276551
23893;12.6421716;42.9001371
36643;10.8669689;44.0231778
29934;14.5034459;41.0857743
36972;11.3801701;45.3813630
17204;12.6739465;41.4568812
39433;14.5753815;41.6124369
33467;11.2127507;46.5520391
33927;11.0161911;45.5164413
29965;13.8322156;37.3521827
12492;11.6857245;44.3405962
37260;9.3173697;45.4318283
30463;14.6754588;40.7424328
26461;10.7658911;43.7037519
25673;11.2895201;46.0041565
22131;15.7819641;40.3646866
37253;13.8074938;45.6056515
28218;11.5730774;45.7839356
30352;12.1008139;42.4112441
40851;7.6535326;45.0205080
36831;10.3700110;42.7601876
10837;12.0960080;44.2555657
6687;8.6347986;39.5453688
37888;9.0939332;44.6741978
10836;12.0744819;44.1648385
37519;12.4714144;41.9163973
26777;10.5335815;42.9884270
34814;16.2549218;39.3037066
37482;15.0847761;37.4928721
11725;10.1416506;44.0333491
37891;9.2995806;45.0372005
35771;9.6849606;45.9484006
37556;9.1957815;40.1625624
35215;16.8671814;41.0391526
12184;10.2044933;45.3642176
14376;11.8666376;42.7421739
9872;11.3733899;46.6221931
29942;8.3129886;44.3563797
20989;11.3386344;43.9635421
37880;11.2800768;42.5213978
32388;10.5829486;44.7713507
35303;10.4964329;43.6219670
36315;13.3220530;41.6701006
17480;12.4746529;45.8558680
30670;14.1675901;37.5874067
14618;16.8677174;40.8944366
18656;12.6698169;43.4005828
27459;14.7756433;40.8172692
20340;13.5176173;38.0806121
33517;13.5047927;38.0888028
28329;12.2502594;45.7351309
33662;14.0449618;41.4829049
30229;10.4583882;44.4561644
12482;11.1764802;45.4267508
20979;14.1242174;40.8257586
6100;9.4640348;45.5232530
13129;11.6135086;44.8576065
32085;14.8239347;38.1566961
32779;14.6901622;38.0965179
29892;11.4149829;44.8015994
13946;12.4251568;41.9367311
16403;17.5789097;40.7252555
25153;11.6305846;44.3861015
25338;11.5409634;44.9430799
6790;9.1369240;45.5118845
9356;12.4441999;43.1324426
38570;12.2569231;42.4401588
34137;8.2311157;44.0956486
25332;9.9965265;45.5611755
37375;13.5164243;42.1416697
37715;10.0098148;45.5354102
5552;8.9104218;45.6070503
31609;14.8449701;37.2985838
15962;15.0401064;37.5203217
31195;12.5790376;43.0552546
16242;11.7136468;45.6042728
6821;17.4128352;40.5357461
39516;12.3196709;43.0723067
35588;16.9404246;40.8600390
38968;15.0230872;37.5695169
11576;12.1314487;44.7722562
11569;9.6872445;45.3531396
28456;14.9030563;37.6120770
10127;9.3463980;45.6210851
34257;12.3109023;43.0642496
13509;11.7114503;45.6227462
25058;7.9838528;45.3103837
27569;7.2642200;45.7197138
38591;8.6934616;45.4686576
4699;7.7616752;45.1469965
41153;14.6575942;41.5538451
26151;9.7335229;45.5230329
18331;10.7445510;45.0349770
14814;11.9618718;44.7473848
32662;14.0861489;40.8845875
35735;11.7324214;45.5857365
12440;11.3535493;45.7069574
26699;13.8979382;42.8330411
37781;7.5675883;44.4297918
38016;10.4951402;43.8304113
23132;11.7559856;44.6957851
27136;15.6955440;40.6031991
24692;11.6884113;45.6118172
40984;7.9185770;44.0439034
14445;11.3491752;44.9716968
22629;13.0300079;45.7596607
36357;11.9076855;44.2762216
16019;14.8112943;41.4588555
21656;11.1326511;42.7953972
20117;12.5353173;45.6561744
36642;10.9741235;43.8805146
4394;8.8651105;45.5798928
11771;12.5024471;45.9595120
22808;14.9873707;41.7114316
32470;12.4431083;45.7062534
40416;18.3112383;40.1461278
11701;9.1307982;45.5000706
34593;11.8790786;44.2926745
32664;9.2746705;45.5358892
37491;9.2681085;45.5323261
28767;12.7198661;42.8698162
38125;16.2702797;39.6713746
38763;16.4721728;39.7386728
5054;11.8435934;44.6020443
38742;11.6455671;44.7797749
17446;14.0883242;40.8619876
14118;11.9449253;44.0073412
16995;10.1984326;44.5195985
25004;12.1369014;42.1798477
35792;12.4904349;41.8595825
38909;10.3737023;45.4156378
29288;16.3651190;39.5721542
23034;9.7919066;44.7176985
35132;15.8966035;41.6383486
39280;14.1220401;40.8764319
40799;10.8213775;44.2207606
39660;9.0503189;45.5908500
21677;14.2768227;41.5842690
24369;7.7353938;44.9671592
38128;12.2001924;41.9157063
13897;9.3622073;39.3378257
18438;12.4601758;44.0635722
38834;14.8839058;38.0484820
9527;15.3829417;37.9693878
12206;14.5341775;37.7044969
25484;14.8659490;37.8297654
23613;15.1437341;37.7415643
20814;15.1967001;37.7241364
3548;9.2087429;45.5482145
25956;16.3283472;38.3001084
23246;12.6146509;42.1440410
35791;12.4965219;41.8570244
36300;12.4625026;45.9439217
37025;10.2699857;44.6211467
28046;9.5461015;45.4761061
41191;15.1607529;41.3227817
26617;14.5518174;41.7807354
40688;8.8321415;45.8210032
29488;7.6766619;45.0022349
29981;14.2650432;41.0884043
15699;14.0835500;37.2800832
40370;11.6031187;44.9111090
37908;11.7491443;44.9350379
35621;12.2094719;42.0769801
27400;10.2115547;45.2682424
11625;9.5360915;45.2822809
35472;14.3728061;40.9015667
11761;12.3697378;43.1073239
14132;9.2097867;45.3986708
21190;11.1308835;46.0468537
11543;11.6395988;46.5801285
10303;11.6551623;46.5737017
11007;16.3977865;41.1562399
35822;15.8998884;41.6200827
6808;9.8636922;45.7060078
36507;11.6746977;45.3458789
8173;10.8539590;45.4094625
38464;12.5216366;41.8856236
35927;11.9413639;42.0292356
16360;11.2351884;43.7692345
37607;7.5639637;45.0465711
35926;11.9953560;42.0068798
31448;11.7594495;45.2448720
13878;9.6403600;45.7322331
36471;10.6664348;44.6832512
25822;12.5695495;38.0128275
38967;9.6727784;45.7160348
25238;10.8943045;44.8795236
3928;9.0401290;45.5096022
7272;10.8267933;45.4775827
10700;10.9866925;44.9133763
39556;15.0459786;37.5475410
18798;8.8623020;45.7126454
11853;7.8939359;45.4686291
13175;12.8292512;41.5776940
19835;12.4819310;44.0923303
10094;9.6563645;45.6844335
40780;12.5126540;43.1210742
19635;8.7494741;45.6718721
5262;10.7606358;45.5695918
29615;13.4971957;43.2755314
11772;12.8661410;45.9178119
22992;17.4748507;40.4761911
37552;11.3611449;45.8673240
8652;9.8790100;46.1691323
11876;7.8776934;45.4457943
40573;16.3791054;38.9416621
19052;16.3609947;38.9285028
16450;13.0883052;45.6734704
26064;9.8645380;46.1705341
12412;10.5373906;44.6360167
33632;14.2682400;37.0841143
15753;10.7812718;45.1096454
41177;8.7663450;45.6527641
40898;9.4916868;45.3052871
11180;9.5245145;45.2734279
40605;17.9898993;40.4935430
37976;14.8792400;42.0092610
22929;18.1756117;40.3363609
13102;8.7958296;45.6662296
32114;9.3088878;45.5800990
39120;18.1483310;40.3455680
15358;10.8973934;45.3857023
33398;9.5508203;45.6502932
33334;15.4492445;38.2442856
39123;12.0805373;45.4213647
36728;12.2777519;42.0891502
14404;8.5885461;45.7762802
18895;16.0707483;41.2180580
32401;8.2283414;44.9754065
35960;11.5593000;46.6020274
12976;8.5977261;45.5062937
37068;17.6446929;40.7079578
4847;10.7105622;43.5656132
34899;9.6869614;45.0985815
12523;11.7400631;44.4575323
37151;14.7683680;41.1464180
37348;8.1130624;43.9427546
35872;17.1274521;39.0839640
25537;15.5078342;40.5982353
10079;8.2175377;44.9077446
5187;12.9542015;41.8195596
15937;12.6212912;41.8356501
29553;12.9140894;41.8235052
38268;8.8663735;44.4331792
34292;9.9051731;45.8744833
29383;13.1878257;41.6870323
6361;9.0874736;45.4479270
36991;7.5232500;45.0875809
30170;7.7636391;44.7047482
39474;10.9561057;44.6187958
3875;8.6573945;45.4695904
34568;7.6773593;45.1817579
31720;10.8642133;46.0363935
37377;10.9135687;44.6415700
11706;9.3082546;45.3793034
29708;8.3467911;40.7631884
33308;12.4216469;41.7910517
4524;17.8702715;40.5978339
24228;16.4194094;41.2603140
